Rank,Molecule,Candidate Type,Related Receptor,GPR62,GPR61,GPR135,MT2,5-HT6,GPCRLigNet Score,ML Prediction,Experimental Validation,Evidence Level,Evidence Sentence,Priority Score,Literature Score,Receptor Relevance,Database,Year,PMID,PMCID,Journal,Authors,DOI,Article Title,PubMed Link,PMC Link,PubChem CID,SMILES,Paper Count,Interpretation,Recommended Next Step,Article Link
62,Melanins,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.6012611985206604,Low,Unvalidated,E,,0.5218197790384294,3,0.5,PubMed + PMC,2023,37834395,PMC10573520,International journal of molecular sciences,Möller JKS; Linowiecka K; Gagat M; Brożyna AA; Foksiński M; Wolnicka-Glubisz A; Pyza E; Reiter RJ; Tulic MK; Slominski AT; Steinbrink K; Kleszczyński K,10.3390/ijms241914947,Melanogenesis Is Directly Affected by Metabolites of Melatonin in Human Melanoma Cells.,https://pubmed.ncbi.nlm.nih.gov/37834395/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10573520/,6325610,CC1=C2C3=C(C4=CNC5=C(C(=O)C(=O)C(=C45)C3=CN2)C)C(=O)C1=O,1,Melanins currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/37834395/
63,Sulfones,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.6527525782585144,Moderate,Unvalidated,E,,0.5107891758680344,12,0.25,PubMed,2020,32693296,,European journal of medicinal chemistry,Sudoł S; Kucwaj-Brysz K; Kurczab R; Wilczyńska N; Jastrzębska-Więsek M; Satała G; Latacz G; Głuch-Lutwin M; Mordyl B; Żesławska E; Nitek W; Partyka A; Buzun K; Doroz-Płonka A; Wesołowska A; Bielawska A; Handzlik J,10.1016/j.ejmech.2020.112529,"Chlorine substituents and linker topology as factors of 5-HT6R activity for novel highly active 1,3,5-triazine derivatives with procognitive properties in vivo.",https://pubmed.ncbi.nlm.nih.gov/32693296/,,12501714,CC1=CC=C(C=C1)S(=O)(=O)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,4,Sulfones currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/32693296/
63,Sulfones,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.6527525782585144,Moderate,Unvalidated,E,,0.5107891758680344,12,0.25,PubMed + PMC,2019,31817628,PMC6943527,"Molecules (Basel, Switzerland)",Lubelska A; Latacz G; Jastrzębska-Więsek M; Kotańska M; Kurczab R; Partyka A; Marć MA; Wilczyńska D; Doroz-Płonka A; Łażewska D; Wesołowska A; Kieć-Kononowicz K; Handzlik J,10.3390/molecules24244472,"Are the Hydantoin-1,3,5-triazine 5-HT6R Ligands a Hope to a Find New Procognitive and Anti-Obesity Drug? Considerations Based on Primary In Vivo Assays and ADME-Tox Profile In Vitro.",https://pubmed.ncbi.nlm.nih.gov/31817628/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6943527/,12501714,CC1=CC=C(C=C1)S(=O)(=O)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,4,Sulfones currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/31817628/
63,Sulfones,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.6527525782585144,Moderate,Unvalidated,E,,0.5107891758680344,12,0.25,PubMed + PMC,2019,31336820,PMC6678253,International journal of molecular sciences,Latacz G; Lubelska A; Jastrzębska-Więsek M; Partyka A; Marć MA; Satała G; Wilczyńska D; Kotańska M; Więcek M; Kamińska K; Wesołowska A; Kieć-Kononowicz K; Handzlik J,10.3390/ijms20143420,"The 1,3,5-Triazine Derivatives as Innovative Chemical Family of 5-HT6 Serotonin Receptor Agents with Therapeutic Perspectives for Cognitive Impairment.",https://pubmed.ncbi.nlm.nih.gov/31336820/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6678253/,12501714,CC1=CC=C(C=C1)S(=O)(=O)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,4,Sulfones currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/31336820/
63,Sulfones,5-HT6 exploratory candidate,5-HT6 receptor,No,No,No,No,Yes,0.6527525782585144,Moderate,Unvalidated,E,,0.5107891758680344,12,0.25,PubMed,2014,24406060,,Chemical biology & drug design,Hostetler G; Dunn D; McKenna BA; Kopec K; Chatterjee S,10.1111/cbdd.12279,In search of potent 5-HT6 receptor inverse agonists.,https://pubmed.ncbi.nlm.nih.gov/24406060/,,12501714,CC1=CC=C(C=C1)S(=O)(=O)C(=C(C2=CC=CC=C2)Br)C3=CC=CC=C3,4,Sulfones currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/24406060/
64,glutamic acid,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed + PMC,2026,42435652,PMC13377451,Redox biology,Dou YN; Wen Y; Huang Y; Wu X; Zhang Z; Wang G; Chao W; Wei D; Lv W; Fei X; Fei Z; Fei F,10.1016/j.redox.2026.104298,Melatonin reprograms antioxidant defenses to suppress ferroptosis via Homer1a/mGluR1-Nrf2/xCT signaling after retinal ischemia-reperfusion.,https://pubmed.ncbi.nlm.nih.gov/42435652/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13377451/,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/42435652/
64,glutamic acid,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed + PMC,2020,32533466,PMC7340678,Molecular neurobiology,Shortall SE; Brown AM; Newton-Mann E; Dawe-Lane E; Evans C; Fowler M; King MV,10.1007/s12035-020-01938-x,Calbindin Deficits May Underlie Dissociable Effects of 5-HT6 and mGlu7 Antagonists on Glutamate and Cognition in a Dual-Hit Neurodevelopmental Model for Schizophrenia.,https://pubmed.ncbi.nlm.nih.gov/32533466/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7340678/,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/32533466/
64,glutamic acid,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed,2018,29848076,,Expert opinion on investigational drugs,Khoury R; Grysman N; Gold J; Patel K; Grossberg GT,10.1080/13543784.2018.1483334,The role of 5 HT6-receptor antagonists in Alzheimer's disease: an update.,https://pubmed.ncbi.nlm.nih.gov/29848076/,,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/29848076/
64,glutamic acid,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed,2018,29778944,,Neuropharmacology,Sun YN; Yao L; Li LB; Wang Y; Du CX; Guo Y; Liu J,10.1016/j.neuropharm.2018.05.016,Activation and blockade of basolateral amygdala 5-HT6 receptor produce anxiolytic-like behaviors in an experimental model of Parkinson's disease.,https://pubmed.ncbi.nlm.nih.gov/29778944/,,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/29778944/
64,glutamic acid,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed,2017,28711518,,Neuropharmacology,de Jong IEM; Mørk A,10.1016/j.neuropharm.2017.07.010,Antagonism of the 5-HT6 receptor - Preclinical rationale for the treatment of Alzheimer's disease.,https://pubmed.ncbi.nlm.nih.gov/28711518/,,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/28711518/
64,glutamic acid,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed,2017,28188762,,European journal of pharmacology,Mørk A; Russell RV; de Jong IE; Smagin G,10.1016/j.ejphar.2017.02.010,"Effects of the 5-HT6 receptor antagonist idalopirdine on extracellular levels of monoamines, glutamate and acetylcholine in the rat medial prefrontal cortex.",https://pubmed.ncbi.nlm.nih.gov/28188762/,,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/28188762/
64,glutamic acid,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed,2016,27424103,,Neuropharmacology,Zhang YM; Zhang L; Wang Y; Sun YN; Guo Y; Du CX; Zhang J; Yao L; Yu SQ; Liu J,10.1016/j.neuropharm.2016.07.014,Activation and blockade of prelimbic 5-HT6 receptors produce different effects on depressive-like behaviors in unilateral 6-hydroxydopamine-induced Parkinson's rats.,https://pubmed.ncbi.nlm.nih.gov/27424103/,,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/27424103/
64,glutamic acid,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed,2017,27373846,,Pharmacological research,Asselot R; Simon-O'Brien E; Lebourgeois S; Nee G; Delaunay V; Duchatelle P; Bouet V; Dauphin F,10.1016/j.phrs.2016.06.009,Time-dependent impact of glutamatergic modulators on the promnesiant effect of 5-HT6R blockade on mice recognition memory.,https://pubmed.ncbi.nlm.nih.gov/27373846/,,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/27373846/
64,glutamic acid,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed,2016,27068148,,European journal of pharmacology,Wang HY; Lu CW; Lin TY; Kuo JR; Wang SJ,10.1016/j.ejphar.2016.04.010,WAY208466 inhibits glutamate release at hippocampal nerve terminals.,https://pubmed.ncbi.nlm.nih.gov/27068148/,,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/27068148/
64,glutamic acid,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.45899078249931335,Low,Unvalidated,E,,0.5013440086245537,39,0.5,PubMed,2015,26044973,,Current pharmaceutical design,de Bruin NM; Kruse CG,10.2174/1381612821666150605112105,5-HT6 Receptor Antagonists: Potential Efficacy for the Treatment of Cognitive Impairment in Schizophrenia.,https://pubmed.ncbi.nlm.nih.gov/26044973/,,33032,C(CC(=O)O)C(C(=O)O)N,10,glutamic acid currently has an ML prediction but requires stronger receptor-specific literature validation.,Literature validation needed before experimental priority,https://pubmed.ncbi.nlm.nih.gov/26044973/
65,ramelteon,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.5351576805114746,Low,Indirect/context evidence,D,Relaxing effect of ramelteon on the uterus of non-pregnant and pregnant rats: Importance of melatonin receptors and BKCa.,0.5008524923324585,14,0.5,PubMed + PMC,2025,41011705,PMC12472680,"Molecules (Basel, Switzerland)",Żełabowski K; Pichowicz W; Skowron I; Szwach J; Biedka K; Wesołowski M; Błaszczyk K; Ziobro O; Petrov W; Kukula-Koch W; Chłopaś-Konowałek A,10.3390/molecules30183814,"The Efficacy of Melatonergic Receptor Agonists Used in Clinical Practice in Insomnia Treatment: Melatonin, Tasimelteon, Ramelteon, Agomelatine, and Selected Herbs.",https://pubmed.ncbi.nlm.nih.gov/41011705/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12472680/,208902,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,6,"ramelteon appears in literature related to MT2 receptor, but direct receptor interaction has not been established.",Review full article for direct receptor evidence,https://pubmed.ncbi.nlm.nih.gov/41011705/
65,ramelteon,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.5351576805114746,Low,Indirect/context evidence,D,Relaxing effect of ramelteon on the uterus of non-pregnant and pregnant rats: Importance of melatonin receptors and BKCa.,0.5008524923324585,14,0.5,PubMed,2025,40097132,,European journal of pharmacology,Alasaad KM; Ducza E; Bódi N; Bagyánszki M; Szűcs KF; Schaffer A; Barna T; Gáspár R,10.1016/j.ejphar.2025.177517,Relaxing effect of ramelteon on the uterus of non-pregnant and pregnant rats: Importance of melatonin receptors and BKCa.,https://pubmed.ncbi.nlm.nih.gov/40097132/,,208902,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,6,"ramelteon appears in literature related to MT2 receptor, but direct receptor interaction has not been established.",Review full article for direct receptor evidence,https://pubmed.ncbi.nlm.nih.gov/40097132/
65,ramelteon,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.5351576805114746,Low,Indirect/context evidence,D,Relaxing effect of ramelteon on the uterus of non-pregnant and pregnant rats: Importance of melatonin receptors and BKCa.,0.5008524923324585,14,0.5,PubMed,2024,38834160,,"Pharmacology, biochemistry, and behavior",Chen CW; Yeh WL; Charoensaensuk V; Lin C; Yang LY; Xie SY; Lane HY; Lin CH; Wang YW; Tsai CF; Lu DY,10.1016/j.pbb.2024.173794,Ramelteon protects against social defeat stress-associated abnormal behaviors.,https://pubmed.ncbi.nlm.nih.gov/38834160/,,208902,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,6,"ramelteon appears in literature related to MT2 receptor, but direct receptor interaction has not been established.",Review full article for direct receptor evidence,https://pubmed.ncbi.nlm.nih.gov/38834160/
65,ramelteon,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.5351576805114746,Low,Indirect/context evidence,D,Relaxing effect of ramelteon on the uterus of non-pregnant and pregnant rats: Importance of melatonin receptors and BKCa.,0.5008524923324585,14,0.5,PubMed + PMC,2023,37340766,PMC10473272,Japanese journal of clinical oncology,Sadahiro R; Hatta K; Yamaguchi T; Masanori E; Matsuda Y; Ogawa A; Iwata Y; Tokoro A; Nakahara R; Hirayama T; Yanai Y; Ogawa Y; Kayano A; Ariyoshi K; Oyamada S; Uchitomi Y; Akechi T; Yamamoto N; Okita N; Yorikane E; Shimada K; Furukawa T; Hashimoto H; Maeda M; Sato T; Sekimoto A; Sasaki C; Saito E; Uezono Y; Matsuoka H,10.1093/jjco/hyad061,"A multi-centre, double-blind, randomized, placebo-controlled trial to evaluate the effectiveness and safety of ramelteon for the prevention of postoperative delirium in elderly cancer patients: a study protocol for JORTC-PON2/J-SUPPORT2103/NCCH2103.",https://pubmed.ncbi.nlm.nih.gov/37340766/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10473272/,208902,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,6,"ramelteon appears in literature related to MT2 receptor, but direct receptor interaction has not been established.",Review full article for direct receptor evidence,https://pubmed.ncbi.nlm.nih.gov/37340766/
65,ramelteon,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.5351576805114746,Low,Indirect/context evidence,D,Relaxing effect of ramelteon on the uterus of non-pregnant and pregnant rats: Importance of melatonin receptors and BKCa.,0.5008524923324585,14,0.5,PubMed,2023,37161988,,Neuroreport,Sano M; Iwashita H; Suzuki C; Kawaguchi M; Chiba A,10.1097/WNR.0000000000001911,Effects of melatonin on phosphorylation of memory-related proteins in the hippocampus and the perirhinal cortex in male mice.,https://pubmed.ncbi.nlm.nih.gov/37161988/,,208902,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,6,"ramelteon appears in literature related to MT2 receptor, but direct receptor interaction has not been established.",Review full article for direct receptor evidence,https://pubmed.ncbi.nlm.nih.gov/37161988/
65,ramelteon,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,No,0.5351576805114746,Low,Indirect/context evidence,D,Relaxing effect of ramelteon on the uterus of non-pregnant and pregnant rats: Importance of melatonin receptors and BKCa.,0.5008524923324585,14,0.5,PubMed + PMC,2022,35075127,PMC8786939,Nature communications,Wang Q; Lu Q; Guo Q; Teng M; Gong Q; Li X; Du Y; Liu Z; Tao Y,10.1038/s41467-022-28111-3,Structural basis of the ligand binding and signaling mechanism of melatonin receptors.,https://pubmed.ncbi.nlm.nih.gov/35075127/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8786939/,208902,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,6,"ramelteon appears in literature related to MT2 receptor, but direct receptor interaction has not been established.",Review full article for direct receptor evidence,https://pubmed.ncbi.nlm.nih.gov/35075127/
66,serotonin,MT2-related exploratory candidate,MT2 receptor,No,No,No,Yes,Yes,0.4038478434085846,Low,Direct receptor evidence,C,New Triazine Derivatives as Serotonin 5-HT6 Receptor Ligands.,0.48750109821557996,215,0.5,PubMed,2025,40991085,,Neurochemical research,Guo B; Tang Y; Wang Y; Ma Q; Wang Y; Zhang Y; Gao R,10.1007/s11064-025-04556-y,Banxia Shumi Decoction Improves Sleep and Neural Function in Insomnia Male Rats via BDNF/TrkB/CREB-Dependent Melatonin Signaling Activation.,https://pubmed.ncbi.nlm.nih.gov/40991085/,,5202,C1=CC2=C(C=C1O)C(=CN2)CCN,45,"serotonin has experimental receptor evidence involving 5-HT6 receptor, MT2 receptor and is being evaluated as a possible GPR62 candidate.",Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/40991085/
66,serotonin,MT2-related exploratory candidate,5-HT6 receptor,No,No,No,Yes,Yes,0.4038478434085846,Low,Direct receptor evidence,C,New Triazine Derivatives as Serotonin 5-HT6 Receptor Ligands.,0.48750109821557996,215,0.5,PubMed,2026,42316566,,Current Alzheimer research,Saeb L; Abtahi S; Masoudi R; Javadpour A,10.2174/0115672050459074260331053012,Association of Polymorphisms in Genes Involved in Serotonergic Signaling with the Risk of Developing Alzheimer's Disease.,https://pubmed.ncbi.nlm.nih.gov/42316566/,,5202,C1=CC2=C(C=C1O)C(=CN2)CCN,45,"serotonin has experimental receptor evidence involving 5-HT6 receptor, MT2 receptor and is being evaluated as a possible GPR62 candidate.",Review pharmacology and consider experimental testing,https://pubmed.ncbi.nlm.nih.gov/42316566/
